date,city,permit_type,permit_number,address,description
2015-07-15,houston,New Single Family Dwelling,1056,5627  KANSAS ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,1057,5303  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,1058,5305  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,1059,5307  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,1060,5309  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-06,houston,New Single Family Dwelling,1061,5315  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,1062,5312  EIGEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-22,houston,New Single Family Dwelling,1063,5311  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-06,houston,New Single Family Dwelling,1064,5313  INKER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-06,houston,New Single Family Dwelling,1065,5310  EIGEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-07-21,houston,New Single Family Dwelling,1066,1614  EAST ROSE TERRACE  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-28,houston,New Single Family Dwelling,1067,1602  EAST ROSE TERRACE  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-16,houston,New Single Family Dwelling,1068,2202  ALTHEA DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-28,houston,New Single Family Dwelling,1069,4606  FLOYD ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-28,houston,New Single Family Dwelling,1070,4608  FLOYD ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-18,houston,New Single Family Dwelling,1071,910  CHANTILLY LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-21,houston,New Single Family Dwelling,1072,5524  JESSAMINE ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-12,houston,New Single Family Dwelling,1073,1512  REED HOLLOW  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-12,houston,New Single Family Dwelling,1074,1517  HATCHER SPRING  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-12,houston,New Single Family Dwelling,1075,1513  HATCHER SPRING  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-05,houston,New Single Family Dwelling,1076,2240  SHAKESPEARE ST,"Project: NEW S.F. RES W/ EXISTING DET GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-12,houston,New Single Family Dwelling,1077,2023  WESTBOURNE PARK  DR,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN N-2900 CQ) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,1078,3534  DUMBARTON ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-23,houston,New Single Family Dwelling,1079,2114 N MEMORIAL WAY,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14123511 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-23,houston,New Single Family Dwelling,1080,2114 N MEMORIAL WAY,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-23,houston,New Single Family Dwelling,1081,2114 N MEMORIAL WAY,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-24,houston,New Single Family Dwelling,1082,14810  ELKINS RD,"Project: NEW S.F. RESIDENCE - NO GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-08,houston,New Single Family Dwelling,1083,1209  ELBERTA ST,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-07-05,houston,New Single Family Dwelling,1084,2514  PEASE ST,"Project: 3 STORY T/H W/ ATT GAR (1-3-5-R3-B) MST OF 3 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-07-05,houston,New Single Family Dwelling,1085,2516  PEASE ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14123559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-07-05,houston,New Single Family Dwelling,1086,2518  PEASE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14123559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-26,houston,New Single Family Dwelling,1087,1513  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14123582 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-26,houston,New Single Family Dwelling,1088,1513  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-26,houston,New Single Family Dwelling,1089,1512  MARYLAND ST,"Project: 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,1090,1511  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 3 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,1091,1509  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14123586 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,1092,1507  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14123586 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,1093,2202  COMMONWEALTH ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 3 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,1094,2204  COMMONWEALTH ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14123601 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,1095,2208  COMMONWEALTH ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14123601 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-05,houston,New Single Family Dwelling,1096,1505  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-05,houston,New Single Family Dwelling,1097,1503  MICHIGAN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14123634 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-04-16,houston,New Single Family Dwelling,1098,4316  BLOSSOM ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-26,houston,New Single Family Dwelling,1099,431  NEW HAVEN DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-12,houston,New Single Family Dwelling,1100,9717  CHATFIELD ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-01,houston,New Single Family Dwelling,1101,5043  MADALYN LN,"Project: NEW S.F. RES - NO GARAGE (REPEAT PLAN P2-1365) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-22,houston,New Single Family Dwelling,1102,4910  HULL ST,"Project: NEW S.F. RES W/ ATT CPT (REPEAT PLAN L-1413) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-01,houston,New Single Family Dwelling,1103,1002  ROBIN ST,"Project: NEW TOWNHOUSE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-01,houston,New Single Family Dwelling,1104,1006  ROBIN ST,"Project: NEW TOWNHOUSE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-01,houston,New Single Family Dwelling,1105,1004  ROBIN ST,"Project: NEW TOWNHOUSE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-03,houston,New Single Family Dwelling,1106,5236  GIBSON ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 3 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,1107,504  LESTER ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-03,houston,New Single Family Dwelling,1108,5238  GIBSON ST,"Project: S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124065 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-03,houston,New Single Family Dwelling,1109,5240  GIBSON ST,"Project: S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124065 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,1110,831  RALFALLEN ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1111,1103 E 27TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 3 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-28,houston,New Single Family Dwelling,1112,2710  LINK RD,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1113,1105 E 27TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124098 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1114,1105 E 27TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124098 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-12,houston,New Single Family Dwelling,1115,13904  NORTH LAKE BRANCH LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,1116,1906  EBONY LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-22,houston,New Single Family Dwelling,1117,129  ARNOLD ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-22,houston,New Single Family Dwelling,1118,131  ARNOLD ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14124233 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-22,houston,New Single Family Dwelling,1119,115  ARNOLD ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 2 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-06-22,houston,New Single Family Dwelling,1120,117  ARNOLD ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14124242 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-19,houston,New Single Family Dwelling,1121,2214  STUART ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-19,houston,New Single Family Dwelling,1122,2212  STUART ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-19,houston,New Single Family Dwelling,1123,2218  STUART ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,1124,2430  WORDSWORTH ST,"Project: NEW DET RES GARAGE W/ QUARTERS ABOVE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1125,1612 W CLAY ST,"Project: NEW 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1126,1616 W CLAY ST,"Project: NEW 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-23,houston,New Single Family Dwelling,1127,106  CALLE CATALINA  PL,"Project: 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1128,1614 W CLAY ST,"Project: NEW 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-25,houston,New Single Family Dwelling,1129,1618 W CLAY ST,"Project: NEW 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1130,1602  VALENTINE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 3 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1131,1105  VICTOR ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124483 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1132,1107  VICTOR ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124483 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1133,5705  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 7 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1134,5705  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1135,5707  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1136,5707  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1137,5709  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1138,5709  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-28,houston,New Single Family Dwelling,1139,5709  LARKIN ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14124559 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,1140,7514  JANAK DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-05,houston,New Single Family Dwelling,1141,5722  SALUDA CREEK LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-17,houston,New Single Family Dwelling,1142,707  MANSFIELD ST,"Project: NEW S.F. RESIDENCE - NO GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-01,houston,New Single Family Dwelling,1143,11929  QUEENSBURY LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-04,houston,New Single Family Dwelling,1144,1702  MONARCH OAKS ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-04,houston,New Single Family Dwelling,1145,628  RUTLAND ST,"Project: NEW S.F. RES & DET GAR W/ QUARTERS ABOVE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-04,houston,New Single Family Dwelling,1146,1136  WAKEFIELD DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-08,houston,New Single Family Dwelling,1147,504 E 27TH ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-01,houston,New Single Family Dwelling,1148,9314  SADDLE LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1149,4515  YALE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-06,houston,New Single Family Dwelling,1150,10510  HARTSOOK ST,"Project: NEW S.F. RESIDENCE - NO GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-31,houston,New Single Family Dwelling,1151,6214  KIRKWOOD ST,"Project: NEW S.F. RES W/ ATT GAR (1-1-5-R3-B) MST OF 2 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-31,houston,New Single Family Dwelling,1152,6214  KIRKWOOD ST,"Project: DET GAR W/ QUARTERS ABOVE (1-2-5-R3-B) M # 14125288 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-08,houston,New Single Family Dwelling,1153,740 E 19TH ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-15,houston,New Single Family Dwelling,1154,1016  RUTLAND ST,"Project: NEW S.F. RES & ATT GAR W/ QUARTERS ABOVE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1155,4108  FEAGAN ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT TUSCAN 504) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1156,4106  FEAGAN ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT TUSCAN 2835 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,1157,4104  FEAGAN ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT TUSCAN 2835 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-20,houston,New Single Family Dwelling,1158,4102  FEAGAN ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-01,houston,New Single Family Dwelling,1159,1330  DIABLO DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-09,houston,New Single Family Dwelling,1160,1914  EBONY LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-20,houston,New Single Family Dwelling,1161,2508  WOODHEAD ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-21,houston,New Single Family Dwelling,1162,2506  WOODHEAD ST,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-18,houston,New Single Family Dwelling,1163,5921  MORNINGDALE ST,"Project: NEW S.F. RESIDENCE - NO GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-15,houston,New Single Family Dwelling,1164,5808  ENGLAND ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 1992 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-05,houston,New Single Family Dwelling,1165,2111  CAMPBELL RD,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-16,houston,New Single Family Dwelling,1166,5804  ENGLAND ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 1992 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-15,houston,New Single Family Dwelling,1167,5812  ENGLAND ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 1992 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-16,houston,New Single Family Dwelling,1168,5806  ENGLAND ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 1992 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-16,houston,New Single Family Dwelling,1169,5810  ENGLAND ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 1992 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-08,houston,New Single Family Dwelling,1170,2223  WROXTON RD,"Project: NEW S.F. RES W/ EXISTING DET GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-08,houston,New Single Family Dwelling,1171,4147  DUPONT ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 2303 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-08,houston,New Single Family Dwelling,1172,4149  DUPONT ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 2303 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-08,houston,New Single Family Dwelling,1173,4145  DUPONT ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT PLAN 2303 A) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-05,houston,New Single Family Dwelling,1174,1032  ALEXANDER ST,"Project: NEW DET RES GARAGE W/ QUARTERS ABOVE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-09,houston,New Single Family Dwelling,1175,13511  APPLE TREE RD,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-27,houston,New Single Family Dwelling,1176,1734  DU BARRY LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,1177,2217 W MAIN ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-08,houston,New Single Family Dwelling,1178,1412  ASTON PARK  DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-04,houston,New Single Family Dwelling,1179,1511  ZORA ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-27,houston,New Single Family Dwelling,1180,5130  JASON ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-08,houston,New Single Family Dwelling,1181,1914  HOLLISTER TREE  XING,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-01,houston,New Single Family Dwelling,1182,5812  LACY ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-12-22,houston,New Single Family Dwelling,1183,10950  WRENWOOD GREEN  ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-08,houston,New Single Family Dwelling,1184,8670  GREEN KOLBE  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-08,houston,New Single Family Dwelling,1185,4808  SHERMAN ST,"Project: CANCELLED NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-05,houston,New Single Family Dwelling,1186,2223  SAXON DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-06,houston,New Single Family Dwelling,1187,4029  NENANA DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-06,houston,New Single Family Dwelling,1188,4110  WOODHAVEN ST,"Project: 1 STORY S.F. RES W/ ATT GAR (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-09,houston,New Single Family Dwelling,1189,216 W DREW ST,"Project: 4 STORY S.F. RES W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-01,houston,New Single Family Dwelling,1190,8820  NARROW LEAF  ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-09,houston,New Single Family Dwelling,1191,8808  NARROW LEAF  ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
